date,conf_lower,conf_upper
2021 Q2,-0.009313466906538035,0.013523013016706513
2021 Q3,-0.010453277342341239,0.013788942992876136
2021 Q4,-0.004146706021608232,0.02002518892985795
2022 Q1,-0.0031293634576802505,0.021564610576911777
2022 Q2,-0.009225846538222346,0.01548377024561479
2022 Q3,-0.008794441415938567,0.015708604703796182
2022 Q4,-0.0035189520379553443,0.0216269581047777
2023 Q1,-0.009618703758390449,0.015672951303184593
